dummy,bedrooms,bathrooms,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,price,month,day,year
1,3,1.0,16000,1.0,0,0,3,6,1080,0,1952,0,98001,47.2873,-122.251,1610,2.25,10,10,2014
1,4,3.25,20296,2.0,0,0,4,11,4280,0,1984,0,98004,47.6377,-122.212,3420,19.3,10,1,2014
1,4,2.5,39960,1.0,0,0,3,10,3160,0,1980,0,98005,47.6418,-122.157,3900,9.4,7,29,2014
1,3,1.75,15120,1.0,0,0,4,7,1410,0,1950,0,98004,47.5974,-122.195,1880,7.6,4,28,2015
1,4,2.0,4560,2.5,0,0,5,8,2190,0,1910,0,98103,47.662,-122.329,2190,9.8,7,14,2014
1,3,1.5,8448,1.0,0,0,3,7,1060,1060,1940,0,98199,47.6438,-122.403,1620,6.5,2,19,2015
1,3,2.0,7066,1.0,0,2,3,7,1230,280,1973,0,98125,47.7053,-122.303,1950,4.3,5,15,2014
1,2,1.0,5500,1.5,0,0,3,6,1240,0,1921,0,98118,47.5257,-122.263,1520,3.1995,2,25,2015
1,4,2.75,7754,1.5,0,0,3,8,1590,1070,1986,0,98023,47.3078,-122.337,2250,2.805,4,22,2015
1,2,1.0,5400,1.5,0,0,3,8,1470,0,1912,0,98119,47.6391,-122.36,1760,8.65,4,23,2015
1,3,1.75,5101,1.0,0,0,5,7,1040,800,1952,0,98108,47.5585,-122.317,1340,4.11715,6,4,2014
1,3,0.75,7000,1.0,0,0,3,4,770,0,1942,0,98024,47.5661,-121.887,950,2.05,10,22,2014
1,4,2.5,7350,2.5,0,0,5,8,2190,0,1958,0,98040,47.5786,-122.236,1880,9.25,5,14,2014
1,4,3.25,11843,1.0,0,3,3,11,2270,1200,1989,0,98006,47.5513,-122.135,3910,13.2,7,29,2014
1,2,1.0,4880,1.0,0,0,3,7,1040,0,1910,1975,98115,47.6809,-122.311,1500,5.96,1,20,2015
1,2,1.0,5100,1.0,0,0,3,6,820,0,1953,0,98118,47.5156,-122.262,1170,1.95,5,4,2015
1,3,2.5,6000,1.5,0,0,4,8,1880,280,1939,0,98105,47.6582,-122.28,2300,9.9,7,17,2014
1,3,1.0,5664,1.0,0,0,4,7,910,140,1947,0,98115,47.6897,-122.285,1500,4.45,6,12,2014
1,4,2.5,3600,2.5,0,0,4,8,2440,0,1902,0,98119,47.6298,-122.362,2440,13.3,6,19,2014
1,3,2.5,4445,2.0,0,0,3,8,1500,0,1996,0,98029,47.5682,-122.005,1730,4.575,7,31,2014
1,3,2.5,3480,2.0,0,0,3,7,1870,0,2002,0,98056,47.4831,-122.183,2160,3.25,1,2,2015
1,4,2.25,12292,1.0,0,0,5,9,2390,0,1962,0,98040,47.5528,-122.221,2870,9.84,1,12,2015
1,5,3.5,12231,2.0,0,4,3,11,4750,2600,2001,0,98065,47.5373,-121.865,5380,11.1,7,30,2014
1,5,2.0,8610,1.0,0,0,4,7,1340,1250,1958,0,98008,47.6112,-122.126,1750,4.8,1,23,2015
1,3,2.0,13673,1.0,0,0,4,9,2190,0,1994,0,98042,47.3542,-122.098,2770,4.32,7,15,2014
1,3,1.75,7224,1.0,0,2,3,8,2040,180,1975,0,98177,47.774,-122.384,2540,6.15,12,1,2014
1,5,3.25,8572,2.0,0,0,3,9,3920,0,2007,0,98065,47.5427,-121.887,3335,7.1,2,23,2015
1,3,2.75,7280,1.0,0,0,3,7,1160,750,1979,0,98034,47.7319,-122.224,1710,4.41,6,20,2014
1,3,1.5,8841,1.5,0,0,5,7,1180,400,1923,0,98103,47.6931,-122.352,1580,5.2,4,28,2015
1,3,2.25,10436,1.0,0,0,4,7,1040,360,1985,0,98058,47.4261,-122.144,1860,2.589,12,1,2014
1,2,1.0,4725,1.5,0,0,3,7,1080,0,1944,0,98126,47.5275,-122.381,1520,3.9,3,27,2015
1,2,1.0,3090,2.0,0,0,3,7,1450,0,1919,1987,98103,47.6853,-122.356,1450,4.99,12,15,2014
1,2,1.5,5120,1.0,0,0,3,6,720,0,1954,0,98106,47.5218,-122.357,1150,1.81,2,26,2015
1,3,2.0,4080,1.0,0,0,4,7,850,850,1941,0,98117,47.6785,-122.393,1480,6.52,3,25,2015
1,4,2.75,5500,2.0,0,0,3,9,3540,0,2014,0,98074,47.6181,-122.056,3540,8.8899,9,18,2014
1,6,2.0,5500,2.0,0,0,1,7,3080,0,1900,0,98122,47.6031,-122.296,1830,4.325,12,2,2014
1,2,1.0,15000,1.0,0,0,3,6,1060,90,1930,2013,98168,47.4935,-122.316,1350,2.24,10,6,2014
1,5,2.5,9597,1.0,0,0,4,7,1240,800,1963,0,98052,47.6544,-122.134,1800,4.8,3,31,2015
1,3,2.75,35245,1.0,0,0,3,7,1580,920,2000,0,98042,47.3414,-122.117,2060,3.979,3,24,2015
1,3,2.0,10155,1.0,0,0,3,7,1130,260,1980,0,98003,47.2575,-122.305,1790,1.905,8,12,2014
1,3,3.25,1977,2.0,0,0,3,8,1360,360,2007,0,98122,47.6127,-122.299,1720,5.475,4,1,2015
1,3,2.25,5980,1.0,0,0,3,7,1520,420,1987,0,98027,47.5476,-122.075,1910,5.8,7,8,2014
1,4,3.5,131116,2.0,0,0,3,11,5830,0,2005,0,98024,47.5986,-121.949,5340,15.8,12,13,2014
1,5,3.0,6551,1.0,0,0,3,7,1330,900,2014,0,98168,47.487,-122.32,2230,3.475,2,26,2015
1,4,1.75,4485,1.0,0,0,3,8,1350,140,1960,0,98199,47.6388,-122.399,1380,6.04,2,10,2015
1,5,3.75,4635,3.0,0,0,3,8,2980,0,1997,0,98118,47.5508,-122.268,1100,5.982,5,7,2015
1,6,2.0,4240,1.5,0,0,4,7,1970,600,1911,0,98115,47.6754,-122.307,2030,7.05,8,18,2014
1,2,1.0,10540,1.0,0,0,3,6,700,0,1953,0,98166,47.438,-122.336,890,1.92,5,12,2014
1,2,1.0,5400,1.0,0,0,3,6,650,0,1950,0,98122,47.6185,-122.295,1310,2.95,6,24,2014
1,2,1.0,6718,1.0,0,2,3,7,1230,470,1956,0,98198,47.4131,-122.331,2040,3.4,2,23,2015
1,4,2.0,5188,1.5,0,0,4,7,1670,220,1940,0,98105,47.6633,-122.287,1800,6.75,8,19,2014
1,3,1.75,7775,2.0,0,0,3,7,1570,0,1982,0,98031,47.3876,-122.216,1580,2.63,5,20,2014
1,2,1.5,1758,2.0,0,0,3,7,1068,0,1990,0,98028,47.7527,-122.244,1078,2.43,6,30,2014
1,3,1.0,5411,1.0,0,0,3,7,1250,0,1980,0,98178,47.5064,-122.265,1490,1.64808,7,25,2014
1,3,2.25,73151,1.0,0,0,3,8,2430,0,1974,0,98059,47.4749,-122.092,2800,5.24,5,8,2014
1,3,1.5,9579,1.0,0,0,4,7,1100,600,1962,0,98023,47.3209,-122.338,1700,2.62,2,9,2015
1,5,1.75,6846,1.5,0,0,5,7,1340,1120,1911,0,98108,47.5445,-122.321,1410,4.45,6,12,2014
1,4,2.5,12047,2.0,0,0,3,10,3560,0,1988,0,98023,47.3019,-122.341,3420,4.86,7,9,2014
1,2,1.75,5000,2.0,0,0,4,7,1260,270,1989,0,98107,47.6755,-122.37,1470,5.7625,4,3,2015
1,3,2.5,6775,1.0,0,0,3,8,2320,0,2008,0,98053,47.7158,-122.016,1680,7.2805,6,19,2014
1,4,3.0,8800,1.0,0,1,3,9,1620,920,1977,0,98023,47.3204,-122.387,2540,3.7495,4,22,2015
1,3,1.75,9800,1.0,0,0,5,8,1530,0,1958,0,98133,47.7655,-122.336,1660,4.25,12,1,2014
1,4,2.0,8400,1.0,0,0,3,6,1260,0,1991,0,98022,47.1946,-122.0,1120,2.072,9,24,2014
1,4,3.25,5131,2.0,0,3,4,11,2350,1270,1927,0,98119,47.6499,-122.37,2550,15.3,6,19,2014
1,2,1.75,4000,1.0,0,0,3,7,990,670,1940,0,98112,47.6394,-122.28,2070,7.65,9,26,2014
1,4,2.25,12000,2.0,0,0,3,7,2030,0,1977,0,98011,47.7699,-122.168,2190,4.2,4,14,2015
1,4,2.5,6671,2.0,0,0,3,7,1990,0,1989,0,98023,47.3078,-122.358,1862,2.6,5,20,2014
1,3,2.5,3825,2.0,0,0,3,7,1950,0,2013,0,98042,47.3588,-122.082,1950,3.09,4,23,2015
1,4,2.25,24700,2.0,0,0,3,7,2530,0,1974,0,98031,47.3939,-122.177,2650,3.4,9,3,2014
1,4,2.25,16197,2.0,0,0,3,9,2533,600,1965,2010,98166,47.4255,-122.338,3090,6.85,1,7,2015
1,3,1.75,14850,1.0,0,0,4,7,2100,0,1963,0,98042,47.3622,-122.059,1930,3.23,9,8,2014
1,4,2.25,16940,1.0,0,2,4,9,2380,1870,1974,0,98040,47.5453,-122.234,3460,15.3,9,18,2014
1,4,1.75,9382,1.0,0,0,3,7,1080,500,1963,0,98039,47.6353,-122.232,2010,7.875,8,4,2014
1,4,2.25,15482,2.0,0,0,4,8,2420,0,1925,1997,98004,47.5907,-122.196,2870,9.75,12,9,2014
1,3,1.0,5500,1.5,0,0,3,7,1610,0,1903,1973,98103,47.698,-122.351,1200,4.4,11,20,2014
1,4,3.5,6829,2.0,0,0,3,8,3110,0,2014,0,98148,47.4349,-122.328,2910,6.006,9,9,2014
1,3,1.0,7503,1.0,0,0,4,6,970,0,1967,0,98058,47.4688,-122.163,1230,1.65,1,5,2015
1,3,2.5,7434,2.0,0,0,4,7,2110,0,1978,0,98031,47.3935,-122.169,2100,3.19,11,21,2014
1,2,2.0,4590,1.5,0,0,5,8,1615,0,1906,0,98103,47.6886,-122.348,1470,6.65,12,4,2014
1,6,2.25,28535,1.0,0,0,3,8,1890,1150,1951,0,98030,47.3864,-122.223,1360,3.3,6,25,2014
1,6,2.25,25600,1.0,0,2,3,7,1340,1110,1957,0,98008,47.6061,-122.117,1850,6.625,9,11,2014
1,4,3.25,12080,1.0,0,0,3,10,2000,1740,1988,0,98077,47.7214,-122.056,4210,10.9,5,15,2014
1,4,1.75,28650,1.0,0,0,4,7,1800,0,1975,0,98031,47.3926,-122.166,1800,2.95,2,6,2015
1,3,1.75,10122,1.0,0,0,3,7,1250,0,1994,0,98010,47.3277,-122.001,1980,2.53,5,7,2014
1,3,2.25,1540,2.0,0,0,3,8,1180,270,2005,0,98107,47.6685,-122.365,1450,4.65,1,9,2015
1,3,1.75,5750,1.5,0,2,5,7,1450,250,1925,0,98126,47.5643,-122.38,1700,5.45,8,15,2014
1,4,3.5,13609,2.0,0,0,3,11,3430,0,2001,0,98059,47.5196,-122.151,3880,9.97,2,28,2015
1,4,3.5,8808,2.0,0,0,3,9,3320,0,2005,0,98075,47.592,-121.989,3160,7.86,9,26,2014
1,4,1.0,7208,1.0,0,0,3,7,900,240,1970,0,98072,47.742,-122.173,1300,4.1,11,13,2014
1,4,3.5,111078,2.0,0,0,3,11,5990,0,2004,0,98053,47.667,-121.994,4690,15.3,8,22,2014
1,2,1.0,8336,1.0,0,0,4,6,910,480,1946,0,98166,47.4646,-122.361,1610,3.65,1,6,2015
1,3,2.5,1304,2.0,0,0,3,8,1180,340,2006,0,98136,47.5446,-122.385,1270,4.38,7,31,2014
1,3,2.5,4400,2.0,0,0,4,9,1800,650,1922,0,98102,47.6439,-122.319,2220,9.52,11,4,2014
1,4,1.75,10530,1.0,0,0,3,7,1620,0,1968,0,98030,47.3808,-122.211,1890,2.4995,3,20,2015
1,5,2.5,4698,2.0,0,0,3,7,2070,0,1999,0,98038,47.3539,-122.024,2010,3.375,10,28,2014
1,4,1.75,8560,1.0,0,0,3,8,1650,0,1970,0,98052,47.6652,-122.146,1700,5.25,9,18,2014
1,3,1.5,43186,1.5,0,0,4,7,1300,600,1971,0,98038,47.4199,-121.99,2080,4.275,12,4,2014
1,3,1.75,6200,1.5,0,0,3,7,1680,0,1916,0,98136,47.5338,-122.384,1680,5.45,3,20,2015
1,3,2.5,1410,2.0,0,0,3,10,1300,190,2008,0,98199,47.6478,-122.383,1490,6.15,4,7,2015
1,4,2.5,7140,2.0,0,0,3,9,3060,0,2006,0,98027,47.5393,-121.998,3240,8.26,6,26,2014
1,2,1.0,7500,1.0,0,0,3,5,580,0,1943,0,98178,47.4852,-122.251,1700,0.9,5,23,2014
1,4,2.5,5100,2.0,0,0,3,9,2310,0,2013,0,98177,47.7039,-122.36,1260,6.85,5,30,2014
1,3,1.75,6750,1.5,0,0,5,7,1620,720,1914,0,98103,47.6956,-122.335,1410,6.45,7,16,2014
1,3,2.75,3600,2.5,0,0,3,7,1650,590,1901,0,98102,47.6244,-122.326,1716,6.25,9,4,2014
1,4,3.25,17820,1.0,0,4,4,10,2630,1230,1975,0,98004,47.6224,-122.215,4590,21.4,8,21,2014
1,3,2.5,8727,2.0,0,0,3,7,1970,0,1995,0,98092,47.3263,-122.189,1670,2.62,4,17,2015
1,4,3.25,11200,2.0,0,0,3,11,3780,0,2002,0,98059,47.521,-122.15,3720,10.3,9,5,2014
1,3,2.0,5700,1.0,0,0,5,7,1290,0,1950,0,98116,47.5713,-122.397,1160,5.2145,10,17,2014
1,5,3.5,14984,2.0,0,2,3,11,3480,1320,1998,0,98006,47.5543,-122.148,4050,13.5,7,28,2014
1,4,4.0,871200,2.0,0,0,3,11,3605,1940,2003,0,98014,47.676,-121.882,3420,9.375,1,7,2015
1,2,1.75,7290,1.0,0,0,3,8,1280,460,1950,0,98199,47.6461,-122.397,1820,5.5,12,17,2014
1,3,4.0,3900,2.0,0,2,3,8,2050,500,1940,2003,98199,47.6415,-122.392,2340,9.9,7,30,2014
1,4,3.5,77832,2.0,0,2,3,10,4130,0,2011,0,98042,47.3229,-122.045,4130,7.75,7,17,2014
1,3,1.75,3449,1.0,0,0,3,7,1690,0,1987,0,98055,47.4719,-122.191,1530,2.89,7,22,2014
1,3,2.5,14890,1.0,0,4,3,9,1770,1050,1985,0,98034,47.7019,-122.228,3740,8.53505,9,12,2014
1,3,1.75,4320,1.0,0,0,4,7,970,900,1920,0,98103,47.6663,-122.357,1810,6.8,3,27,2015
1,6,3.5,68825,2.0,0,0,3,9,3830,0,1995,0,98027,47.4574,-122.003,2410,7.1,2,19,2015
1,3,1.5,9041,1.0,0,0,4,7,1520,0,1954,0,98004,47.6158,-122.213,3260,8.1,7,3,2014
1,3,1.75,7800,1.0,0,0,4,8,1330,1330,1951,0,98117,47.6993,-122.378,1950,6.15,2,26,2015
1,5,4.0,9779,2.0,0,0,4,7,1950,950,1937,0,98168,47.5003,-122.306,1360,3.12,7,17,2014
1,4,2.5,9826,1.0,0,0,4,7,1370,870,1988,0,98023,47.314,-122.364,1980,2.2,6,16,2014
1,4,2.5,1397,3.0,0,0,3,8,1580,520,2008,0,98144,47.5928,-122.295,1490,5.46,4,21,2015
1,4,2.25,14190,1.0,0,0,3,8,1740,590,1962,0,98034,47.718,-122.242,2330,4.8,4,2,2015
1,4,2.25,6693,2.0,0,0,3,7,1870,0,1996,0,98003,47.2774,-122.299,1650,2.99,9,26,2014
1,4,2.5,11816,2.0,0,0,3,8,2640,0,1999,0,98019,47.733,-121.968,2400,5.7,5,6,2015
1,3,2.75,5572,2.0,0,4,3,9,1930,450,1939,0,98105,47.6626,-122.271,3370,11.6,7,28,2014
1,3,1.0,7920,1.0,0,0,3,7,1130,0,1961,0,98059,47.4852,-122.125,1390,2.7,5,1,2015
1,3,2.75,34850,1.0,0,0,5,9,3170,0,1957,0,98033,47.6611,-122.169,3920,10.9,1,6,2015
1,4,4.0,9309,2.0,0,0,3,9,4000,0,2007,0,98065,47.5421,-121.888,3920,6.88,8,21,2014
1,3,1.0,12091,1.0,0,0,3,6,840,0,1959,0,98023,47.3281,-122.343,840,1.85,2,25,2015
1,3,3.5,217697,1.5,0,3,3,10,4080,0,2000,0,98092,47.2604,-122.139,2710,9.0,5,23,2014
1,4,2.5,35001,2.0,0,0,3,10,3290,0,1991,0,98077,47.7231,-122.038,4090,7.8335,4,29,2015
1,3,1.0,4200,1.0,0,0,3,7,940,0,1955,0,98103,47.6878,-122.35,1380,3.41,1,16,2015
1,3,1.75,7620,1.0,0,0,4,7,1090,500,1984,0,98038,47.3655,-122.048,1590,2.74,4,14,2015
1,2,1.0,6771,1.0,0,0,3,6,1090,0,1954,0,98106,47.5185,-122.352,1200,3.4,7,25,2014
1,4,4.0,11765,2.0,0,0,3,11,3280,980,1939,2010,98112,47.638,-122.288,4260,34.0,5,8,2015
1,4,2.5,6124,2.0,0,0,3,7,2690,0,2007,0,98042,47.3343,-122.058,2300,3.11,8,7,2014
1,4,2.75,10669,2.0,0,0,3,10,3790,0,1999,0,98075,47.5976,-121.983,3750,8.75,6,4,2014
1,4,2.5,13093,2.0,0,0,4,9,2760,0,1989,0,98075,47.5845,-122.06,2810,7.45,9,29,2014
1,4,1.75,12150,1.0,0,0,3,7,1280,600,1976,0,98023,47.3272,-122.363,1980,3.1,8,13,2014
1,4,2.5,5899,2.0,0,0,3,8,3230,0,2012,0,98065,47.515,-121.869,2720,5.6995,8,26,2014
1,3,1.0,6250,1.0,0,0,3,6,920,280,1943,0,98168,47.5095,-122.331,1280,2.8,5,27,2014
1,3,1.75,5600,1.0,0,1,3,8,1330,660,1941,0,98199,47.65,-122.415,2630,7.79,9,3,2014
1,3,1.0,6300,1.0,0,0,3,6,1050,0,1942,0,98146,47.5128,-122.374,740,2.2,6,11,2014
1,4,2.25,9714,1.0,0,0,3,7,1170,810,1977,0,98002,47.3207,-122.209,1610,2.86285,11,5,2014
1,5,2.5,8160,2.0,0,0,3,9,3190,0,2014,0,98177,47.7246,-122.363,1650,8.65,7,18,2014
1,4,1.75,11651,2.5,0,0,3,8,2140,0,1930,2001,98022,47.196,-122.006,2030,3.4,11,4,2014
1,5,2.75,9242,2.0,0,2,4,8,1720,860,1967,0,98007,47.5943,-122.133,2240,7.13,9,22,2014
1,3,1.0,6000,1.0,0,0,3,6,990,0,1943,0,98105,47.6718,-122.267,1250,4.95,5,7,2014
1,3,1.0,7671,1.0,0,0,4,8,1720,150,1937,0,98177,47.7162,-122.36,1460,3.75,7,24,2014
1,5,3.5,290980,1.0,0,0,3,11,2920,1170,2002,0,98034,47.7161,-122.219,1880,12.9,3,17,2015
1,3,1.0,5500,1.5,0,0,4,6,1140,0,1908,0,98199,47.6606,-122.395,1690,4.76,6,11,2014
1,3,2.0,30056,1.0,0,0,5,8,1840,660,1954,0,98166,47.4468,-122.337,2500,5.75,4,16,2015
1,4,2.5,6223,2.0,0,0,3,8,2160,0,2010,0,98038,47.3494,-122.042,2160,3.83,5,12,2014
1,3,2.5,6600,2.0,0,0,3,8,2480,0,2002,0,98053,47.6313,-122.008,2310,5.838,7,28,2014
1,3,2.0,10584,1.0,0,0,3,10,2020,0,1994,0,98075,47.5851,-122.028,3030,6.295,5,4,2015
1,2,1.0,69260,1.0,0,0,4,5,1360,0,1937,0,98065,47.5229,-121.838,1460,3.35,9,8,2014
1,3,2.5,10223,2.0,0,0,3,10,2520,0,1988,0,98074,47.631,-122.042,2630,5.9,9,17,2014
1,4,2.75,7500,1.0,0,0,5,8,1220,640,1967,0,98056,47.5398,-122.173,2020,5.2995,4,28,2015
1,2,1.75,4200,2.0,0,0,3,7,1670,0,1912,0,98116,47.5862,-122.387,1340,4.9,10,28,2014
1,3,2.25,7320,2.0,0,0,3,7,1690,0,1987,0,98198,47.3889,-122.316,1520,2.925,1,9,2015
1,2,1.0,3600,1.0,0,0,3,7,1080,0,1922,0,98122,47.6078,-122.291,2230,4.29,9,9,2014
1,3,1.75,5478,1.0,0,0,5,6,1200,0,1955,0,98056,47.4959,-122.174,1270,2.5,2,12,2015
1,2,1.75,5319,2.0,0,0,4,8,1510,0,1978,0,98052,47.6647,-122.13,1740,4.065,7,14,2014
1,3,2.25,16921,2.0,0,0,3,8,2200,0,1987,0,98038,47.3727,-122.051,2060,4.1,5,12,2014
1,3,2.5,12283,2.0,0,2,3,10,2910,0,1993,0,98058,47.4602,-122.152,2680,6.1,7,31,2014
1,2,1.0,4080,1.0,0,0,4,7,1170,0,1909,0,98117,47.6784,-122.386,1560,5.81,5,2,2015
1,6,3.25,248600,2.0,0,0,4,8,4750,0,1947,0,98022,47.1879,-121.973,2230,4.87,10,27,2014
1,3,2.5,1211,3.0,0,0,3,8,1260,0,2004,0,98103,47.6969,-122.343,1270,3.36,9,11,2014
1,3,2.5,5928,2.0,0,2,3,8,2490,0,1998,0,98065,47.5385,-121.87,2420,5.279,3,27,2015
1,5,3.5,5249,2.0,0,0,3,8,1560,750,2000,0,98118,47.5463,-122.272,1900,5.15,4,15,2015
1,4,2.5,5000,1.5,0,0,5,7,1680,1080,1928,0,98107,47.6726,-122.371,1850,7.342,5,12,2014
1,3,1.0,33664,1.0,0,0,4,6,860,0,1955,0,98001,47.295,-122.275,1290,1.99129,9,29,2014
1,3,1.0,7620,1.0,0,2,3,7,910,0,1971,0,98106,47.5278,-122.343,1660,2.9,3,23,2015
1,4,1.75,10480,1.5,0,0,4,6,1710,0,1969,0,98059,47.4743,-122.143,1750,3.2,1,7,2015
1,3,2.25,1481,3.0,0,0,3,8,1700,0,2002,0,98103,47.6598,-122.349,1560,5.5,9,22,2014
1,2,1.5,865,3.0,0,0,3,8,950,0,2006,0,98107,47.6714,-122.382,1290,3.96,4,13,2015
1,3,2.5,7350,1.0,0,0,3,8,1310,500,1984,0,98058,47.4434,-122.125,2240,3.27,12,18,2014
1,4,2.75,7750,1.0,0,4,5,8,1710,1700,1958,0,98116,47.5718,-122.406,3080,11.0,9,5,2014
1,3,1.0,10330,1.0,0,0,4,7,1440,0,1952,0,98004,47.6245,-122.193,2080,8.055,1,27,2015
1,2,1.0,7350,1.0,0,0,3,7,1120,0,1942,0,98155,47.7648,-122.31,1320,3.15,1,26,2015
1,7,3.5,29699,1.0,0,0,3,7,1520,1350,1961,0,98125,47.7153,-122.327,1380,4.75,5,15,2014
1,3,1.75,12065,1.0,0,0,3,8,2040,0,1987,0,98038,47.3756,-122.044,2010,3.7995,7,16,2014
1,2,1.0,7692,1.0,0,0,3,6,950,0,1926,0,98168,47.4909,-122.298,1820,1.925,5,20,2014
1,4,1.5,5040,1.5,0,0,5,8,1860,0,1920,0,98022,47.2077,-121.993,1680,2.15,7,9,2014
1,5,2.25,5500,1.0,0,0,3,7,1490,750,1959,0,98136,47.5305,-122.391,2010,4.8,4,10,2015
1,4,3.25,6611,1.0,0,0,3,7,1410,1410,1958,0,98155,47.7473,-122.285,2320,4.85,12,12,2014
1,5,3.0,20445,2.0,0,0,4,11,4290,0,1985,0,98039,47.6217,-122.239,3620,26.8,7,9,2014
1,3,1.75,8925,1.0,0,0,4,7,1470,0,1957,0,98022,47.2026,-122.0,1430,2.39,9,24,2014
1,5,3.0,6380,1.0,0,0,3,7,1440,760,1987,0,98125,47.7033,-122.322,1960,5.599,9,9,2014
1,6,3.25,4536,2.0,0,0,4,8,1930,890,1917,0,98105,47.6688,-122.309,2820,8.75,8,14,2014
1,4,2.5,5724,2.0,0,0,3,9,2689,0,2006,0,98030,47.3799,-122.184,2665,3.68,11,6,2014
1,3,2.5,1844,2.0,0,0,3,8,1320,420,2008,0,98106,47.5248,-122.365,1740,3.3,8,19,2014
1,3,2.5,11231,2.0,0,0,3,8,2060,0,1987,0,98072,47.7571,-122.141,2140,4.4,8,14,2014
1,4,3.5,6349,2.0,0,3,3,9,2980,0,1998,0,98033,47.6819,-122.208,2870,13.4,1,30,2015
1,5,1.75,8580,1.0,0,0,3,7,1200,940,1962,0,98033,47.6625,-122.178,1600,5.28,9,4,2014
1,5,4.5,14685,2.0,0,0,3,10,4590,0,2009,0,98033,47.664,-122.2,3030,17.1,5,27,2014
1,3,2.0,3218,1.0,0,0,3,7,850,590,2008,0,98106,47.5655,-122.36,1170,3.8,2,7,2015
1,3,2.5,10355,2.0,0,0,3,9,2550,0,1990,0,98011,47.739,-122.203,2550,5.475,10,28,2014
1,4,1.75,7200,1.0,0,0,3,8,1590,750,1960,0,98146,47.497,-122.369,1970,2.9,8,12,2014
1,3,1.5,4000,1.5,0,0,3,8,1310,630,1915,0,98112,47.6205,-122.291,1940,7.28,10,16,2014
1,3,4.5,47044,2.0,1,3,3,9,3720,660,1968,1990,98166,47.4734,-122.365,2460,9.95,6,25,2014
1,4,2.5,6754,2.0,0,0,3,7,2120,0,1998,0,98030,47.3629,-122.184,2120,2.75,1,28,2015
1,4,2.5,5015,2.0,0,0,3,8,2470,0,2004,0,98038,47.3457,-122.041,2470,3.52,9,8,2014
1,3,1.75,8531,1.0,0,0,3,7,2020,0,1965,0,98011,47.7691,-122.199,1950,4.05,12,5,2014
1,3,1.75,8625,1.0,0,0,3,8,1520,0,1976,0,98011,47.7687,-122.223,2080,3.66,6,10,2014
1,3,2.5,9182,2.0,0,0,3,9,2560,0,1993,0,98027,47.5361,-122.051,2800,7.5,4,14,2015
1,3,2.5,1452,2.5,0,0,3,9,1240,330,2007,0,98199,47.648,-122.396,1670,5.47,4,29,2015
1,3,2.5,3451,2.0,0,0,3,7,1770,0,2004,0,98055,47.4325,-122.197,1490,1.8375,3,26,2015
1,3,1.75,10164,1.0,0,0,4,6,1260,0,1964,0,98059,47.4752,-122.133,1190,2.3,8,27,2014
1,3,3.25,5432,3.0,0,3,4,10,2440,500,1978,0,98109,47.6299,-122.354,4400,17.1,6,16,2014
1,3,1.75,6250,1.0,0,0,4,7,1090,250,1941,0,98136,47.5427,-122.386,1550,4.9995,9,12,2014
1,7,2.75,2400,1.5,0,0,3,6,2310,0,1915,0,98117,47.6775,-122.39,1340,5.8,7,11,2014
1,5,2.25,6936,1.0,0,0,3,8,1600,500,1974,0,98033,47.6737,-122.169,2100,5.67,7,25,2014
1,3,2.5,1545,2.0,0,2,3,9,1400,260,2002,0,98109,47.6268,-122.353,1820,7.0,6,27,2014
1,3,1.0,13000,1.0,0,0,4,7,1220,0,1955,0,98133,47.7608,-122.353,1510,3.0,5,15,2014
1,1,1.0,8750,1.0,0,0,4,6,1090,0,1924,0,98118,47.54,-122.269,1830,4.635,9,30,2014
1,4,1.75,90169,2.0,0,0,3,7,2800,0,1934,1985,98065,47.5204,-121.829,1600,5.29,12,8,2014
1,3,2.25,2750,2.0,0,0,5,8,1580,810,1925,0,98109,47.6339,-122.354,2200,9.15,3,10,2015
1,3,2.5,2386,2.0,0,0,3,8,1390,620,2014,0,98029,47.5525,-121.998,1690,4.7999,8,5,2014
1,3,3.0,1706,3.0,0,0,3,9,1833,0,1998,0,98115,47.6827,-122.325,1466,7.19,8,6,2014
1,3,1.75,4692,1.0,0,0,3,7,1460,0,1988,0,98055,47.472,-122.192,1600,2.44,4,21,2015
1,2,1.0,11165,1.5,0,0,4,7,1510,0,1921,0,98133,47.7212,-122.331,2210,5.49,9,3,2014
1,4,3.5,10510,1.0,0,0,3,8,2190,900,1991,0,98034,47.7176,-122.214,2200,5.4995,12,11,2014
1,2,1.0,5700,1.0,0,0,3,6,1040,0,1922,0,98118,47.519,-122.26,1380,2.7,11,13,2014
1,3,3.0,8345,2.0,0,0,3,10,3530,0,2006,0,98028,47.7338,-122.234,1940,6.0,4,20,2015
1,2,2.0,3850,1.0,0,0,3,7,800,500,1963,0,98136,47.5395,-122.39,950,3.78,3,3,2015
1,5,4.25,5823,2.0,0,0,3,9,3000,920,2000,0,98029,47.5492,-122.008,3000,8.275,3,12,2015
1,5,4.25,16258,2.0,0,0,3,9,2900,1020,1990,0,98004,47.5871,-122.192,2540,10.0,5,15,2014
1,4,2.5,44001,1.0,0,0,3,8,2430,0,1994,0,98019,47.7125,-121.916,2200,5.7,4,15,2015
1,3,3.5,1465,2.0,0,0,3,8,1248,274,2006,0,98117,47.6922,-122.375,1522,4.075,11,13,2014
